file,file_path,avg_positive,avg_negative,positive_count,negative_count,num_sentences
Hong Kong Protests Spread to Airport as City Worries About More Unrest.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Hong Kong Protests Spread to Airport as City Worries About More Unrest.txt,0.8243451416492462,0.9731608138364904,2,34,36
"Hong Kong Protests_ Brawl Erupts Downtown, with Tensions High on Campuses.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Hong Kong Protests_ Brawl Erupts Downtown, with Tensions High on Campuses.txt",0.9362781102007086,0.9811434628708022,11,56,67
Hong Kong Protests_ Compare These Before-and-After Photos.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Hong Kong Protests_ Compare These Before-and-After Photos.txt,0.9643802917920626,0.9187787195046743,13,30,43
Hong Kong Rail Plan Raises Fears of Mainland China_s Influence.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Hong Kong Rail Plan Raises Fears of Mainland China_s Influence.txt,0.9170038948456446,0.9892674945294857,12,16,28
Hong Kong Tightens Border as Medical Workers Call for Shutdown.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Hong Kong Tightens Border as Medical Workers Call for Shutdown.txt,0.9656124625887189,0.9387161513654197,7,41,48
Hong Kong_s Challenge to Xi Jinping_s Iron Rule.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Hong Kong_s Challenge to Xi Jinping_s Iron Rule.txt,0.9511551221211751,0.9402107094463549,15,19,34
Hong Kong_s Leader Is Set to Delay Extradition Bill Indefinitely.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Hong Kong_s Leader Is Set to Delay Extradition Bill Indefinitely.txt,0.9628100196520487,0.9784686880953172,3,34,37
"Hong Kong_s Leader, Yielding to Protests, Suspends Extradition Bill.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Hong Kong_s Leader, Yielding to Protests, Suspends Extradition Bill.txt",0.9326777524418302,0.9719453079359872,9,35,44
Hong Kong_s New Weapon Against Protesters_ A Purple Warning Flag.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Hong Kong_s New Weapon Against Protesters_ A Purple Warning Flag.txt,0.9886573553085327,0.9787213206291199,3,10,13
Hong Kong_s Retreat Chips Away at Xi Jinping_s Iron Image.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Hong Kong_s Retreat Chips Away at Xi Jinping_s Iron Image.txt,0.9354543685913086,0.9499540030956268,18,26,44
Hot-Weather Comfort Food.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Hot-Weather Comfort Food.txt,0.9432142068599833,0.9560592550980417,29,19,48
House Passes Intelligence Bill That Would Expand Secrecy Around Operatives.txt,/content/drive/MyDrive/extracted_files/trump_17-20/House Passes Intelligence Bill That Would Expand Secrecy Around Operatives.txt,0.9414670192278348,0.9460096524821388,13,18,31
How a World War II-Era Reparations Case Is Roiling Asia.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How a World War II-Era Reparations Case Is Roiling Asia.txt,0.9541827006773516,0.9343401286337111,11,45,56
How Americans Fell for Korean Beauty.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How Americans Fell for Korean Beauty.txt,0.9639587593930108,0.9350393204128041,28,34,62
How Australia Became the Defamation Capital of the World.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How Australia Became the Defamation Capital of the World.txt,0.9366926352183024,0.980470834866814,12,46,58
How Censorship Works.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How Censorship Works.txt,0.9716025279915851,0.9610428769480098,23,44,67
How China and India Came to Lethal Blows.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How China and India Came to Lethal Blows.txt,0.9426821199330416,0.9589801349423148,33,44,77
How China Changed Jaylen Brown_Marc stein_s newsletter.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How China Changed Jaylen Brown_Marc stein_s newsletter.txt,0.973897044388753,0.9625544850943518,53,61,114
How China Could Stop Brazil_s Ecological Tragedy.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How China Could Stop Brazil_s Ecological Tragedy.txt,0.9747328758239746,0.9213302626329309,22,17,39
How China Got Sri Lanka to Cough Up a Port.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How China Got Sri Lanka to Cough Up a Port.txt,0.9498425924553061,0.9767478664269608,53,89,142
How China May Help Its Enemy Get Elected in Taiwan.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How China May Help Its Enemy Get Elected in Taiwan.txt,0.9237961247563362,0.9513828009366989,24,20,44
"How Chinese Spies Got N.S.A._s Hacking Tools, and Went on the Attack.txt","/content/drive/MyDrive/extracted_files/trump_17-20/How Chinese Spies Got N.S.A._s Hacking Tools, and Went on the Attack.txt",0.8770636986283695,0.9685434646773756,17,57,74
How Do You Spell the Texture of Deliciousness_ Just _Q_.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How Do You Spell the Texture of Deliciousness_ Just _Q_.txt,0.9820845877682721,0.9565604086275454,27,27,54
How Does China_s Currency Move Put Pressure on U.S._.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How Does China_s Currency Move Put Pressure on U.S._.txt,0.9059468150138855,0.9678346601625284,10,48,58
How France Lost the Weapons to Fight a Pandemic.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How France Lost the Weapons to Fight a Pandemic.txt,0.833100414276123,0.9699991015451295,10,56,66
How Many Coronavirus Cases in China_ Officials Tweak the Answer.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How Many Coronavirus Cases in China_ Officials Tweak the Answer.txt,0.9402974446614584,0.9738779664039612,12,36,48
How Qualcomm Became Vulnerable to a Takeover Bid.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How Qualcomm Became Vulnerable to a Takeover Bid.txt,0.9899630943934122,0.9360224201872542,18,37,55
How San Francisco_s Chinatown Got Ahead of the Coronavirus_California Today.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How San Francisco_s Chinatown Got Ahead of the Coronavirus_California Today.txt,0.9341795411374834,0.9652523889261133,54,34,88
How the Communist Party Guided China to Success.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How the Communist Party Guided China to Success.txt,0.9743167370557785,0.9527109299387251,40,35,75
How the Qing Court Sowed the Seeds of Environmental Protection in China.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How the Qing Court Sowed the Seeds of Environmental Protection in China.txt,0.9817346127136893,0.9290083885192871,23,25,48
How the U.S.-China Trade War Hurts the Rest of the World.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How the U.S.-China Trade War Hurts the Rest of the World.txt,0.9412658744388156,0.9571165612765721,9,7,16
How the Virus Won.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How the Virus Won.txt,0.9165691265038082,0.970207130086833,14,58,72
How to Control Your Citizens_ Opportunity and Fear.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How to Control Your Citizens_ Opportunity and Fear.txt,0.962357998579398,0.9398628854751587,87,75,162
How to Profit in a Stock Market Downturn.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How to Profit in a Stock Market Downturn.txt,0.918142420904977,0.9732370612233184,14,43,57
How to Survive as a Woman at a Chinese Banquet.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How to Survive as a Woman at a Chinese Banquet.txt,0.9739573218605735,0.9683903492987156,66,48,114
How Trump_s Trade War Is Being Fought Around the World.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How Trump_s Trade War Is Being Fought Around the World.txt,0.9297999058450971,0.9630902647972107,14,50,64
How We Broke the World.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How We Broke the World.txt,0.9379759268327192,0.9635084780553976,44,96,140
How _Frost Boy_ Became a Symbol For a Robust China.txt,/content/drive/MyDrive/extracted_files/trump_17-20/How _Frost Boy_ Became a Symbol For a Robust China.txt,0.9499777406454086,0.9120267464054955,12,18,30
Huawei Chief Receives Date For Hearing In Canada.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Huawei Chief Receives Date For Hearing In Canada.txt,0.9441827403174506,0.9209709962209066,9,24,33
Huawei Fires Back at U.S. With Answer To Android.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Huawei Fires Back at U.S. With Answer To Android.txt,0.9274417579174041,0.9279771762735703,10,17,27
Huawei Hits Roadblock As Czechs Retreat on 5G.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Huawei Hits Roadblock As Czechs Retreat on 5G.txt,0.9276092516051399,0.9687102813469736,18,38,56
Huawei Is a Target as Trump Moves to Ban Foreign Telecom Gear.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Huawei Is a Target as Trump Moves to Ban Foreign Telecom Gear.txt,0.9164078666104211,0.9596129768603557,18,37,55
"Huawei Risks to Britain Can Be Blunted, U.K. Official Says, in a Rebuff to U.S.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Huawei Risks to Britain Can Be Blunted, U.K. Official Says, in a Rebuff to U.S.txt",0.967430451337029,0.9428512593110402,17,30,47
Huawei Said to Be Under U.S. Investigation in Trade-Secrets Case.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Huawei Said to Be Under U.S. Investigation in Trade-Secrets Case.txt,0.8878150820732117,0.9166403207927942,5,32,37
Huawei Security _Defects_ Found in Review by Britain.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Huawei Security _Defects_ Found in Review by Britain.txt,0.9216570019721985,0.9697114916948172,15,26,41
Huawei Tells British Parliament It_s No Threat to Security.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Huawei Tells British Parliament It_s No Threat to Security.txt,0.9079934083498441,0.9663378965286982,13,21,34
"Huawei, Failing to Crack U.S. Market, Signals a Change in Tactics.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Huawei, Failing to Crack U.S. Market, Signals a Change in Tactics.txt",0.9675715753906652,0.9704289751894334,19,34,53
Huawei_s Identity Problem.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Huawei_s Identity Problem.txt,0.9774468143781027,0.9592290991231015,33,38,71
Hunting for White Elephants in China_s Coal Country_TIMES INSIDER.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Hunting for White Elephants in China_s Coal Country_TIMES INSIDER.txt,0.9374630764911049,0.9557080253958702,19,40,59
I Work for N.S.A. We Cannot Afford to Lose the Digital Revolution.txt,/content/drive/MyDrive/extracted_files/trump_17-20/I Work for N.S.A. We Cannot Afford to Lose the Digital Revolution.txt,0.9623366922140122,0.964031121986253,80,140,220
"If Pilot and Tower Can_t Grasp Each Other, Disaster May Lurk.txt","/content/drive/MyDrive/extracted_files/trump_17-20/If Pilot and Tower Can_t Grasp Each Other, Disaster May Lurk.txt",0.9273040844843938,0.9725546271373064,13,39,52
If Stalin Had a Smartphone.txt,/content/drive/MyDrive/extracted_files/trump_17-20/If Stalin Had a Smartphone.txt,0.9592021522314652,0.95957024944456,23,38,61
"In a Brash Public Move, Trump Asks the Chinese To Examine the Bidens.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In a Brash Public Move, Trump Asks the Chinese To Examine the Bidens.txt",0.9555172744919272,0.9557020710963829,17,51,68
"In a Cockroach Genome, _Little Mighty_ Secrets.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In a Cockroach Genome, _Little Mighty_ Secrets.txt",0.9365692403581407,0.8599500974019368,18,15,33
"In Baltimore and Beyond, a Stolen N.S.A. Tool Wreaks Havoc.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Baltimore and Beyond, a Stolen N.S.A. Tool Wreaks Havoc.txt",0.8738343558813396,0.9595306362166549,19,66,85
"In Center of Classroom, At the Heart of a Crisis.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Center of Classroom, At the Heart of a Crisis.txt",0.9288772432530512,0.9701890451343436,61,76,137
"In China, Color-Coded Data Raises Red Flags.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In China, Color-Coded Data Raises Red Flags.txt",0.9379714521077963,0.9459359616041183,26,60,86
"In China, Deals Thought to Be With Disney Turn Out Less Than Magical.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In China, Deals Thought to Be With Disney Turn Out Less Than Magical.txt",0.9323695957660675,0.9686878752708435,10,25,35
"In China, Despair for Cause of Democracy After Nobel Laureate_s Death.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In China, Despair for Cause of Democracy After Nobel Laureate_s Death.txt",0.936207052734163,0.9524148464202881,18,35,53
"In China, Photo of Trade Talks Embodies _Young_ Country Passing Aging U.S.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In China, Photo of Trade Talks Embodies _Young_ Country Passing Aging U.S.txt",0.953332928093997,0.961721952756246,11,15,26
"In China_s Coal Capital, a Promise Remains Elusive.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In China_s Coal Capital, a Promise Remains Elusive.txt",0.9243933981464755,0.968470879576423,31,44,75
"In China_s Crisis, Xi Sees a Crucible to Strengthen His Rule.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In China_s Crisis, Xi Sees a Crucible to Strengthen His Rule.txt",0.9207260923253165,0.9577786055478182,36,33,69
"In City Where China Welcomed the World, Xi Prepares for a Colder One.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In City Where China Welcomed the World, Xi Prepares for a Colder One.txt",0.9575306039590102,0.9779617081988942,26,22,48
"In Delaying Tariffs, Trump Faces Up to Economic Reality.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Delaying Tariffs, Trump Faces Up to Economic Reality.txt",0.9431047531274649,0.9413791037187343,13,41,54
"In Discussion Ostensibly About Tax Cuts, Trump Keeps China in Cross Hairs.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Discussion Ostensibly About Tax Cuts, Trump Keeps China in Cross Hairs.txt",0.9066211541493734,0.958213288675655,15,22,37
"In Getting Tough on Chinese Trade, Trump Risks Alienating Allies.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Getting Tough on Chinese Trade, Trump Risks Alienating Allies.txt",0.9163999422030016,0.9571756989725174,22,31,53
"In Greece, an Economic Revival Fueled by _Golden Visas_ and Tourism.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Greece, an Economic Revival Fueled by _Golden Visas_ and Tourism.txt",0.9442512778674855,0.9195959281038355,34,27,61
"In Hong Kong Protests, China Angrily Connects Dots Back to U.S.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Hong Kong Protests, China Angrily Connects Dots Back to U.S.txt",0.9562359625293363,0.9540557134896517,31,32,63
"In Hong Kong, Anxiety and Defiance Over Trump_s Decision to Cut Ties.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Hong Kong, Anxiety and Defiance Over Trump_s Decision to Cut Ties.txt",0.9501183376862452,0.9582823677496477,26,33,59
"In Hong Kong, Daring Escapes From a Violent Siege at a University.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Hong Kong, Daring Escapes From a Violent Siege at a University.txt",0.812247920036316,0.9637512676417828,10,48,58
"In Meetings With Powerful Leaders, Signs of Bannon_s Continued Influence.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Meetings With Powerful Leaders, Signs of Bannon_s Continued Influence.txt",0.9267788863182068,0.9463978324617658,25,7,32
"In Push for Trade Deal, Trump Administration Shelves Sanctions Over China_s Crackdown on Uighurs.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Push for Trade Deal, Trump Administration Shelves Sanctions Over China_s Crackdown on Uighurs.txt",0.9372193813323975,0.9709247807238964,18,47,65
"In Retreat, Wall Street Pulls Back From Rally.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Retreat, Wall Street Pulls Back From Rally.txt",0.9427267909049988,0.9780749342810939,29,71,100
"In Reversal, Chinese Lawyer Confesses, and Rights Groups Denounce His Trial.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Reversal, Chinese Lawyer Confesses, and Rights Groups Denounce His Trial.txt",0.8877701030837165,0.9544181317994089,9,33,42
"In Show of Force, U.S. Sends Carriers to South China Sea.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Show of Force, U.S. Sends Carriers to South China Sea.txt",0.9408993287519976,0.9626883632606931,11,18,29
"In Suit, Student Says Billionaire Raped Her.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Suit, Student Says Billionaire Raped Her.txt",0.9904454549153646,0.9634278850121931,3,22,25
"In Taiwan, a Small Driverless Bus May Hint at Big Things to Come.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Taiwan, a Small Driverless Bus May Hint at Big Things to Come.txt",0.9524214511567896,0.952013720359121,22,28,50
"In Texas, Taiwan_s President Meets Cruz and Governor Over China_s Objections.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Texas, Taiwan_s President Meets Cruz and Governor Over China_s Objections.txt",0.9890010104729579,0.9716474513212839,26,12,38
"In Tit-for-Tat Move, China Orders U.S. to Shut a Key Consulate of Its Own.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Tit-for-Tat Move, China Orders U.S. to Shut a Key Consulate of Its Own.txt",0.968955311510298,0.9787451169992748,18,38,56
"In Tweets on Syria, Russia and China_ Triumph of Contradiction.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Tweets on Syria, Russia and China_ Triumph of Contradiction.txt",0.9172871112823486,0.9283467829227448,10,34,44
"In Tweetstorm, Trump Bends Truth on Foreign Policy and the Border Wall.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In Tweetstorm, Trump Bends Truth on Foreign Policy and the Border Wall.txt",0.8970262706279755,0.9642497862086576,14,34,48
"In _The Room Where It Happened,_ John Bolton Dumps His Notes and Smites His Enemies.txt","/content/drive/MyDrive/extracted_files/trump_17-20/In _The Room Where It Happened,_ John Bolton Dumps His Notes and Smites His Enemies.txt",0.9116494655609131,0.9790656719452295,15,39,54
India and Australia Tighten Bonds to Counter China_s Rise.txt,/content/drive/MyDrive/extracted_files/trump_17-20/India and Australia Tighten Bonds to Counter China_s Rise.txt,0.9839277086050614,0.9804643869400025,23,5,28
"India Shot Down a Satellite, Modi Says, Shifting Balance of Power in Asia.txt","/content/drive/MyDrive/extracted_files/trump_17-20/India Shot Down a Satellite, Modi Says, Shifting Balance of Power in Asia.txt",0.9295675406853358,0.9531193988190757,36,36,72
"India Tests Ballistic Missile, Posing New Threat to China.txt","/content/drive/MyDrive/extracted_files/trump_17-20/India Tests Ballistic Missile, Posing New Threat to China.txt",0.9860684812068939,0.9539343789219856,10,8,18
Indian General Talks of _Deradicalization Camps_ for Kashmiris.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Indian General Talks of _Deradicalization Camps_ for Kashmiris.txt,0.8684667013585567,0.9452421553432941,16,32,48
"Inside China_s Dystopian Dreams_ A.I., Shame and Lots of Cameras.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Inside China_s Dystopian Dreams_ A.I., Shame and Lots of Cameras.txt",0.9349634314958866,0.9496911499235365,52,81,133
"Inside The Wall Street Journal, Tensions Rise Over _Sick Man_ China Headline.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Inside The Wall Street Journal, Tensions Rise Over _Sick Man_ China Headline.txt",0.8406148195266724,0.9552057286103567,15,48,63
Interior Department Grounds Chinese-Made Drones Amid Review.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Interior Department Grounds Chinese-Made Drones Amid Review.txt,0.9039546151955923,0.9897691561625555,6,13,19
"Interpol Chief Was Pride of China, But His Country Shows a Dark Side.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Interpol Chief Was Pride of China, But His Country Shows a Dark Side.txt",0.9960170462727547,0.9422626838539586,16,33,49
Interpol Meets to Select New President After Leader_s Arrest in China.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Interpol Meets to Select New President After Leader_s Arrest in China.txt,0.7938597798347473,0.9712902771102058,7,18,25
Investment From China Precipitates New Caution.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Investment From China Precipitates New Caution.txt,0.9642987698316574,0.9726031698831697,24,41,65
Investors Creep Back After Worst Market Rout in Years.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Investors Creep Back After Worst Market Rout in Years.txt,0.980742803641728,0.9521313520769278,14,48,62
Investors Take Solace in News Of China Talks.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Investors Take Solace in News Of China Talks.txt,0.895567378577064,0.9504420467325159,17,37,54
Is a Sub-Cultural Revolution Threatening Hong Kong__Red Century.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Is a Sub-Cultural Revolution Threatening Hong Kong__Red Century.txt,0.9281151084338918,0.968546237796545,17,32,49
Is China Heading for Crisis_.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Is China Heading for Crisis_.txt,0.9472593367099762,0.959532524410047,14,38,52
Is It Time to Give Trump a Grade_.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Is It Time to Give Trump a Grade_.txt,0.9630411834943862,0.9844092779299792,42,34,76
Is Microsoft Sure It Wants to Buy TikTok_.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Is Microsoft Sure It Wants to Buy TikTok_.txt,0.9553858488798141,0.960365515095847,12,35,47
It Nourishes the Continent. Now Its Lifeblood Is at Risk.txt,/content/drive/MyDrive/extracted_files/trump_17-20/It Nourishes the Continent. Now Its Lifeblood Is at Risk.txt,0.8769123185248602,0.9647915768623352,21,25,46
Italy_s Silk Road Deal With China Signals a Shift as U.S. Influence Wanes.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Italy_s Silk Road Deal With China Signals a Shift as U.S. Influence Wanes.txt,0.9474294962305011,0.9509356844992864,33,21,54
"Its Eye on China, Britain Pushes Back on Foreign Takeovers.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Its Eye on China, Britain Pushes Back on Foreign Takeovers.txt",0.9629314839839935,0.9487558446432415,24,19,43
"It_s Bedlam in the Mask Market, as Profiteers Out-Hustle Good Samaritans.txt","/content/drive/MyDrive/extracted_files/trump_17-20/It_s Bedlam in the Mask Market, as Profiteers Out-Hustle Good Samaritans.txt",0.8654244520046093,0.9785469078469551,27,87,114
I_m Chinese. That Doesn_t Mean I Have Coronavirus.txt,/content/drive/MyDrive/extracted_files/trump_17-20/I_m Chinese. That Doesn_t Mean I Have Coronavirus.txt,0.9650386222477617,0.9429105056656731,29,63,92
I_ve Been Waiting for a Song Like _Glory to Hong Kong_ My Whole Life.txt,/content/drive/MyDrive/extracted_files/trump_17-20/I_ve Been Waiting for a Song Like _Glory to Hong Kong_ My Whole Life.txt,0.989184937169475,0.9326605881963458,31,21,52
Jack Ma Is Retiring. Is China_s Economy Losing Steam_.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Jack Ma Is Retiring. Is China_s Economy Losing Steam_.txt,0.9378469181060791,0.9656998106411525,25,35,60
Jack Ma_s American Dream Runs Up Against China First.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Jack Ma_s American Dream Runs Up Against China First.txt,0.9496557414531708,0.9798155705134074,8,15,23
"James Packer, Australian Billionaire, Resigns From Casino Company.txt","/content/drive/MyDrive/extracted_files/trump_17-20/James Packer, Australian Billionaire, Resigns From Casino Company.txt",0.9198406404919095,0.9595824011734554,9,14,23
JD.com Chief Richard Liu Will Not Be Charged With Sexual Assault.txt,/content/drive/MyDrive/extracted_files/trump_17-20/JD.com Chief Richard Liu Will Not Be Charged With Sexual Assault.txt,0.8979533665320453,0.9630835354328156,17,34,51
Jimmy Lai Is Arrested in Hong Kong. Freedom Loses Again.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Jimmy Lai Is Arrested in Hong Kong. Freedom Loses Again.txt,0.9788373668988546,0.9370591830123555,15,22,37
Jimmy Lai vs. China.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Jimmy Lai vs. China.txt,0.9890088926662098,0.9339487722941807,11,7,18
Journalist Returned to Hometown Just When Her Skills Were Needed.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Journalist Returned to Hometown Just When Her Skills Were Needed.txt,0.94985708323392,0.9472107726794022,11,26,37
Kenyan Painter Casts Eye On China_s Role in Africa.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Kenyan Painter Casts Eye On China_s Role in Africa.txt,0.9749978419506189,0.9143671542406082,33,28,61
"Killing C.I.A. Informants, China Crippled U.S. Spying Operations.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Killing C.I.A. Informants, China Crippled U.S. Spying Operations.txt",0.88875478047591,0.9453822559034321,26,71,97
Killing the Pax Americana.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Killing the Pax Americana.txt,0.9437048077583313,0.9809296391904354,20,48,68
Kim Jong-un_s China Visit Strengthens His Hand in Nuclear Talks.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Kim Jong-un_s China Visit Strengthens His Hand in Nuclear Talks.txt,0.9577128205980573,0.9774583050837884,28,26,54
Kim Jong-un_s Half Brother Is Reported Assassinated in Malaysia.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Kim Jong-un_s Half Brother Is Reported Assassinated in Malaysia.txt,0.9120731254418691,0.9479957991176181,18,45,63
Koch Executive_s Harassment in China Adds to Fears Among Visitors.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Koch Executive_s Harassment in China Adds to Fears Among Visitors.txt,0.8645414205697867,0.9485694887461485,13,54,67
Kodak Debacle Puts an Agency In the Hot Seat.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Kodak Debacle Puts an Agency In the Hot Seat.txt,0.9172627892759111,0.9445451159734983,18,37,55
Kung Fu Yoga.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Kung Fu Yoga.txt,0.9233410443578448,0.92068084081014,7,6,13
Kushners Back Out of Chinese Investor Events.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Kushners Back Out of Chinese Investor Events.txt,0.9397288181565024,0.959404382440779,11,18,29
"Label U.S. Pasted on China Is Symbolic, but Still Stings.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Label U.S. Pasted on China Is Symbolic, but Still Stings.txt",0.9554256945848465,0.9688326095012908,16,47,63
"Lacking a Point Person on China, U.S. Risks Aggravating Tensions.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Lacking a Point Person on China, U.S. Risks Aggravating Tensions.txt",0.9544436195317436,0.9506990432739257,17,30,47
"Last-Minute Buying, and a Weekly Gain.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Last-Minute Buying, and a Weekly Gain.txt",0.9509797351700919,0.9802353829145432,7,28,35
Latest Sign of China_s Slowdown_ A Technology Cash Crunch_The New New World.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Latest Sign of China_s Slowdown_ A Technology Cash Crunch_The New New World.txt,0.9712746342023214,0.9614220616363344,24,42,66
Leader of Chinese Property Giant Retires.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Leader of Chinese Property Giant Retires.txt,0.9506892595026228,0.9821009822189808,18,16,34
Leaders in China Meet and Outline _Critical Battles_.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Leaders in China Meet and Outline _Critical Battles_.txt,0.9817287467774891,0.9061107067834764,21,21,42
"Lindsey Graham Welcomed Trump_s China Tariffs, Then Helped Companies Avoid Them.txt","/content/drive/MyDrive/extracted_files/trump_17-20/Lindsey Graham Welcomed Trump_s China Tariffs, Then Helped Companies Avoid Them.txt",0.9629145827558305,0.9548392324912839,18,41,59
Look at Us.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Look at Us.txt,0.9635501137146583,0.9459941140536604,65,87,152
Looking For Allies Amid Split Over Trade.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Looking For Allies Amid Split Over Trade.txt,0.8416078329086304,0.9591717422008514,10,46,56
Lovely Layers Of Subtle Shifts.txt,/content/drive/MyDrive/extracted_files/trump_17-20/Lovely Layers Of Subtle Shifts.txt,0.9849383234977722,0.9653981645901998,13,15,28
